Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Core i5 680,678,51.8,595,https://cpu.userbenchmark.com/SpeedTest/3693/IntelR-CoreTM-i5-CPU---------680----360GHz
CPU,,Intel,Pentium G2010,679,51.8,2252,https://cpu.userbenchmark.com/SpeedTest/8691/IntelR-PentiumR-CPU-G2010---280GHz
CPU,,AMD,A8-3850 APU,680,51.8,2420,https://cpu.userbenchmark.com/SpeedTest/4311/AMD-A8-3850-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium G2020,681,51.7,11596,https://cpu.userbenchmark.com/SpeedTest/3604/IntelR-PentiumR-CPU-G2020---290GHz
CPU,,Intel,Pentium G645,682,51.7,3751,https://cpu.userbenchmark.com/SpeedTest/3264/IntelR-PentiumR-CPU-G645---290GHz
CPU,,Intel,Core i7-3667U,683,51.7,2711,https://cpu.userbenchmark.com/SpeedTest/2815/IntelR-CoreTM-i7-3667U-CPU---200GHz
CPU,,Intel,Core i5-4300U,684,51.5,27068,https://cpu.userbenchmark.com/SpeedTest/4996/IntelR-CoreTM-i5-4300U-CPU---190GHz
CPU,AD5500OKHJBOX,AMD,A8-5500 APU,685,51.5,6697,https://cpu.userbenchmark.com/SpeedTest/3432/AMD-A8-5500-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5-2415M,686,51.5,505,https://cpu.userbenchmark.com/SpeedTest/4223/IntelR-CoreTM-i5-2415M-CPU---230GHz
CPU,,Intel,Core i7-2637M,687,51.4,500,https://cpu.userbenchmark.com/SpeedTest/5436/IntelR-CoreTM-i7-2637M-CPU---170GHz
CPU,,Intel,Core i7-2677M,688,51.4,553,https://cpu.userbenchmark.com/SpeedTest/4939/IntelR-CoreTM-i7-2677M-CPU---180GHz
CPU,,Intel,Celeron G1620,689,51.4,2088,https://cpu.userbenchmark.com/SpeedTest/6930/IntelR-CeleronR-CPU-G1620---270GHz
CPU,AD860KXBJASBX,AMD,Athlon II X4 860K,690,51.4,20872,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-860K/Rating/3265
CPU,,Intel,Core i5-2410M,691,51.4,36802,https://cpu.userbenchmark.com/Intel-Core-i5-2410M/Rating/2769
CPU,AD9800AUABBOX,AMD,A12-9800 APU (2016 M.BR),692,51.3,2857,https://cpu.userbenchmark.com/SpeedTest/283761/AMD-A12-9800-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core i5-4200U,693,51.3,42099,https://cpu.userbenchmark.com/Intel-Core-i5-4200U/Rating/2742
CPU,,Intel,Xeon E5430,694,51.3,1970,https://cpu.userbenchmark.com/SpeedTest/16038/IntelR-XeonR-CPU-----------E5430----266GHz
CPU,BX80646G1820,Intel,Celeron G1820,695,51.3,2942,https://cpu.userbenchmark.com/Intel-Celeron-G1820/Rating/1992
CPU,,Intel,Core2 Quad Q9505,696,51.2,1789,https://cpu.userbenchmark.com/SpeedTest/3041/IntelR-CoreTM2-Quad-CPU----Q9505----283GHz
CPU,,AMD,Phenom II X3 720,697,51.2,2306,https://cpu.userbenchmark.com/SpeedTest/326/AMD-Phenomtm-II-X3-720-Processor
CPU,,Intel,Core i5-3337U,698,51.2,25846,https://cpu.userbenchmark.com/SpeedTest/737/IntelR-CoreTM-i5-3337U-CPU---180GHz
CPU,,Intel,Core i7-4550U,699,51.2,250,https://cpu.userbenchmark.com/SpeedTest/6199/IntelR-CoreTM-i7-4550U-CPU---150GHz
CPU,BX80646G1840,Intel,Celeron G1840,700,51.1,5206,https://cpu.userbenchmark.com/Intel-Celeron-G1840/Rating/2849
CPU,,Intel,Core i5-3437U,701,51.1,2462,https://cpu.userbenchmark.com/SpeedTest/4219/IntelR-CoreTM-i5-3437U-CPU---190GHz
CPU,,Intel,Core i5-5250U,702,50.9,3452,https://cpu.userbenchmark.com/SpeedTest/24945/IntelR-CoreTM-i5-5250U-CPU---160GHz
CPU,,Intel,Pentium 5405U,703,50.9,574,https://cpu.userbenchmark.com/SpeedTest/767922/IntelR-PentiumR-CPU-5405U---230GHz
CPU,,AMD,Athlon II X4 640,704,50.9,13247,https://cpu.userbenchmark.com/SpeedTest/225/AMD-Athlontm-II-X4-640-Processor
CPU,,AMD,Athlon II X4 631,705,50.9,1079,https://cpu.userbenchmark.com/SpeedTest/2944/AMD-Athlontm-II-X4-631-Quad-Core-Processor
CPU,,AMD,Athlon II X4 635,706,50.9,4004,https://cpu.userbenchmark.com/SpeedTest/3369/AMD-Athlontm-II-X4-635-Processor
CPU,,AMD,A6-3670 APU,707,50.8,1988,https://cpu.userbenchmark.com/SpeedTest/4657/AMD-A6-3670-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A8-7500 APU (2014 M.Ka),708,50.8,207,https://cpu.userbenchmark.com/SpeedTest/60388/AMD-A8-7500-Radeon-R7-10-Compute-Cores-4C-6G
CPU,,Intel,Xeon E7- 4870,709,50.8,22,https://cpu.userbenchmark.com/SpeedTest/8256/IntelR-XeonR-CPU-E7--4870----240GHz
CPU,,AMD,A10-7700K APU (2014 D.Ka),710,50.7,8411,https://cpu.userbenchmark.com/SpeedTest/9888/AMD-A10-7700K-APU-with-RadeonTM-R7-Graphics
CPU,AD845XACKASBX,AMD,Athlon X4 845,711,50.7,5073,https://cpu.userbenchmark.com/SpeedTest/84491/AMD-Athlontm-X4-845-Quad-Core-Processor
CPU,,Intel,Xeon E5462,712,50.7,513,https://cpu.userbenchmark.com/SpeedTest/16556/IntelR-XeonR-CPU-----------E5462----280GHz
CPU,,Intel,Xeon W3505,713,50.7,575,https://cpu.userbenchmark.com/SpeedTest/12714/IntelR-XeonR-CPU-----------W3505----253GHz
CPU,FJ8067702739932,Intel,Pentium 4415U,714,50.6,4297,https://cpu.userbenchmark.com/SpeedTest/267685/IntelR-PentiumR-CPU-4415U---230GHz
CPU,,Intel,Core i3-7020U,715,50.6,16356,https://cpu.userbenchmark.com/SpeedTest/576199/IntelR-CoreTM-i3-7020U-CPU---230GHz
CPU,,AMD,Phenom 9950,716,50.6,1739,https://cpu.userbenchmark.com/SpeedTest/2758/AMD-Phenomtm-9950-Quad-Core-Processor
CPU,,Intel,Core2 Quad Q9500,717,50.5,3095,https://cpu.userbenchmark.com/SpeedTest/1778/IntelR-CoreTM2-Quad-CPU----Q9500----283GHz
CPU,,Intel,Xeon E5-2603 0,718,50.4,173,https://cpu.userbenchmark.com/SpeedTest/4629/IntelR-XeonR-CPU-E5-2603-0---180GHz
CPU,,Intel,Core i5 661,719,50.3,1767,https://cpu.userbenchmark.com/SpeedTest/548/IntelR-CoreTM-i5-CPU---------661----333GHz
CPU,,Intel,Core i5 K 655,720,50.3,302,https://cpu.userbenchmark.com/SpeedTest/9077/IntelR-CoreTM-i5-CPU-------K-655----320GHz
CPU,,Intel,Core2 Extreme Q6850,721,50.3,928,https://cpu.userbenchmark.com/SpeedTest/7118/IntelR-CoreTM2-Extreme-CPU-Q6850----300GHz
CPU,,Intel,Core i7-3689Y,722,50.2,36,https://cpu.userbenchmark.com/SpeedTest/4592/IntelR-CoreTM-i7-3689Y-CPU---150GHz
CPU,,Intel,Core i5-3427U,723,50.2,3251,https://cpu.userbenchmark.com/SpeedTest/909/IntelR-CoreTM-i5-3427U-CPU---180GHz
CPU,,AMD,Athlon II X3 460,724,50.2,908,https://cpu.userbenchmark.com/SpeedTest/6695/AMD-Athlontm-II-X3-460-Processor
CPU,,Intel,Core i5-3317U,725,50.2,22389,https://cpu.userbenchmark.com/Intel-Core-i5-3317U/Rating/2744
CPU,,AMD,Phenom II X2 565,726,50.2,286,https://cpu.userbenchmark.com/SpeedTest/2173/AMD-Phenomtm-II-X2-565-Processor
CPU,,Intel,Pentium 3550M,727,50.1,500,https://cpu.userbenchmark.com/SpeedTest/9225/IntelR-PentiumR-CPU-3550M---230GHz
CPU,,Intel,Core i3-2370M,728,50.1,7540,https://cpu.userbenchmark.com/SpeedTest/1959/IntelR-CoreTM-i3-2370M-CPU---240GHz
CPU,,Intel,Xeon L5420,729,50,1038,https://cpu.userbenchmark.com/SpeedTest/10433/IntelR-XeonR-CPU-----------L5420----250GHz
CPU,,Intel,Pentium 4417U,730,50,1541,https://cpu.userbenchmark.com/SpeedTest/747524/IntelR-PentiumR-CPU-4417U---230GHz
CPU,,AMD,Phenom 9850,731,50,1838,https://cpu.userbenchmark.com/SpeedTest/2967/AMD-Phenomtm-9850-Quad-Core-Processor
CPU,,Intel,Xeon W3503,732,49.9,1350,https://cpu.userbenchmark.com/SpeedTest/3723/IntelR-XeonR-CPU-----------W3503----240GHz
CPU,,Intel,Core i3-2348M,733,49.9,3635,https://cpu.userbenchmark.com/SpeedTest/2278/IntelR-CoreTM-i3-2348M-CPU---230GHz
CPU,,Intel,Core i7-8500Y,734,49.9,406,https://cpu.userbenchmark.com/SpeedTest/590466/IntelR-CoreTM-i7-8500Y-CPU---150GHz
CPU,,AMD,Phenom II X3 710,735,49.8,790,https://cpu.userbenchmark.com/SpeedTest/2275/AMD-Phenomtm-II-X3-710-Processor
CPU,,AMD,A6-3650 APU,736,49.7,2440,https://cpu.userbenchmark.com/SpeedTest/1954/AMD-A6-3650-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i3-5010U,737,49.7,8188,https://cpu.userbenchmark.com/SpeedTest/23565/IntelR-CoreTM-i3-5010U-CPU---210GHz
CPU,,Intel,Core i5-2557M,738,49.7,524,https://cpu.userbenchmark.com/SpeedTest/5422/IntelR-CoreTM-i5-2557M-CPU---170GHz
CPU,,AMD,Athlon II X4 630,739,49.7,6228,https://cpu.userbenchmark.com/SpeedTest/471/AMD-Athlontm-II-X4-630-Processor
CPU,,Intel,Core2 Extreme Q9300,740,49.6,531,https://cpu.userbenchmark.com/SpeedTest/4063/IntelR-CoreTM2-Extreme-CPU-Q9300----253GHz
CPU,,Intel,Core m3-8100Y,741,49.5,541,https://cpu.userbenchmark.com/SpeedTest/648336/IntelR-CoreTM-m3-8100Y-CPU---110GHz
CPU,,Intel,Celeron G1610,742,49.5,3978,https://cpu.userbenchmark.com/SpeedTest/3109/IntelR-CeleronR-CPU-G1610---260GHz
CPU,FJ8066201930905,Intel,Pentium 4405U,743,49.5,2535,https://cpu.userbenchmark.com/SpeedTest/54474/IntelR-PentiumR-CPU-4405U---210GHz
CPU,,Intel,Pentium G640,744,49.5,2140,https://cpu.userbenchmark.com/SpeedTest/618/IntelR-PentiumR-CPU-G640---280GHz
CPU,AD765KXBJABOX,AMD,A8-7650K APU (2014 D.Ka),745,49.4,11191,https://cpu.userbenchmark.com/SpeedTest/27184/AMD-A8-7650K-Radeon-R7-10-Compute-Cores-4C-6G
CPU,,Intel,Core i5 660,746,49.3,4357,https://cpu.userbenchmark.com/SpeedTest/2846/IntelR-CoreTM-i5-CPU---------660----333GHz
CPU,AD9700AHABBOX,AMD,A10-9700E APU (2016 D.BR),747,49.2,217,https://cpu.userbenchmark.com/SpeedTest/348934/AMD-A10-9700E-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core i3-2350M,748,49.2,19504,https://cpu.userbenchmark.com/SpeedTest/934/IntelR-CoreTM-i3-2350M-CPU---230GHz
CPU,,AMD,FX-770K (2014 D.Ka),749,49.2,908,https://cpu.userbenchmark.com/SpeedTest/18603/AMD-FXtm-770K-Quad-Core-Processor
CPU,,AMD,Athlon II X3 455,750,49.1,2691,https://cpu.userbenchmark.com/SpeedTest/1884/AMD-Athlontm-II-X3-455-Processor
CPU,,AMD,Phenom II X2 560,751,49.1,1517,https://cpu.userbenchmark.com/SpeedTest/5408/AMD-Phenomtm-II-X2-560-Processor
CPU,,Intel,Pentium G630,752,49.1,9302,https://cpu.userbenchmark.com/SpeedTest/3112/IntelR-PentiumR-CPU-G630---270GHz
CPU,,Intel,Core2 Quad Q9400,753,49,17692,https://cpu.userbenchmark.com/SpeedTest/244/IntelR-CoreTM2-Quad-CPU----Q9400----266GHz
CPU,AD9700AGABBOX,AMD,A10-9700 APU (2016 M.BR),754,49,7667,https://cpu.userbenchmark.com/SpeedTest/262171/AMD-A10-9700-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core i3-2310M,755,48.9,18043,https://cpu.userbenchmark.com/SpeedTest/159/IntelR-CoreTM-i3-2310M-CPU---210GHz
CPU,,Intel,Core i3-4030U,756,48.9,17299,https://cpu.userbenchmark.com/SpeedTest/13661/IntelR-CoreTM-i3-4030U-CPU---190GHz
CPU,,Intel,Core i3-2328M,757,48.8,6474,https://cpu.userbenchmark.com/SpeedTest/2488/IntelR-CoreTM-i3-2328M-CPU---220GHz
CPU,,Intel,Celeron G550,758,48.8,1481,https://cpu.userbenchmark.com/SpeedTest/5014/IntelR-CeleronR-CPU-G550---260GHz
CPU,,AMD,A8-7600 APU (2014 D.Ka),759,48.8,22606,https://cpu.userbenchmark.com/SpeedTest/14050/AMD-A8-7600-Radeon-R7-10-Compute-Cores-4C-6G
CPU,,Intel,Core i3-5005U,760,48.7,41326,https://cpu.userbenchmark.com/SpeedTest/24957/IntelR-CoreTM-i3-5005U-CPU---200GHz
CPU,,Intel,Core i3-2330M,761,48.7,14477,https://cpu.userbenchmark.com/SpeedTest/1853/IntelR-CoreTM-i3-2330M-CPU---220GHz
CPU,AD786KYBJCSBX,AMD,A10-7860K APU (2014 D.Ka),762,48.6,8996,https://cpu.userbenchmark.com/SpeedTest/83781/AMD-A10-7860K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AD9800AHABBOX,AMD,A12-9800E APU (2016 M.BR),763,48.5,58,https://cpu.userbenchmark.com/SpeedTest/345210/AMD-A12-9800E-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Core i3-6006U,764,48.4,33431,https://cpu.userbenchmark.com/SpeedTest/214467/IntelR-CoreTM-i3-6006U-CPU---200GHz
CPU,,Intel,Core i5 650,765,48.4,34849,https://cpu.userbenchmark.com/SpeedTest/340/IntelR-CoreTM-i5-CPU---------650----320GHz
CPU,,Intel,Core2 Quad Q8400,766,48.3,13495,https://cpu.userbenchmark.com/SpeedTest/1663/IntelR-CoreTM2-Quad-CPU----Q8400----266GHz
CPU,,Intel,Pentium 2020M,767,48.3,7296,https://cpu.userbenchmark.com/SpeedTest/1723/IntelR-PentiumR-CPU-2020M---240GHz
CPU,,Intel,Celeron G540,768,48.3,1306,https://cpu.userbenchmark.com/SpeedTest/5981/IntelR-CeleronR-CPU-G540---250GHz
CPU,,AMD,A10-6700T APU (2013 D.Ri),769,48.2,59,https://cpu.userbenchmark.com/SpeedTest/5691/AMD-A10-6700T-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i3 550,770,48.2,14934,https://cpu.userbenchmark.com/SpeedTest/632/IntelR-CoreTM-i3-CPU---------550----320GHz
CPU,,Intel,Xeon E5420,771,48.2,1181,https://cpu.userbenchmark.com/SpeedTest/11278/IntelR-XeonR-CPU-----------E5420----250GHz
CPU,,Intel,Pentium G620,772,48.2,9420,https://cpu.userbenchmark.com/SpeedTest/2636/IntelR-PentiumR-CPU-G620---260GHz
CPU,,AMD,Athlon II X4 620,773,48.2,4706,https://cpu.userbenchmark.com/SpeedTest/3430/AMD-Athlontm-II-X4-620-Processor
CPU,,Intel,Core2 Quad Q9300,774,48.2,8076,https://cpu.userbenchmark.com/SpeedTest/832/IntelR-CoreTM2-Quad--CPU---Q9300----250GHz
CPU,,Intel,Core i3-5015U,775,48.1,2933,https://cpu.userbenchmark.com/SpeedTest/32615/IntelR-CoreTM-i3-5015U-CPU---210GHz
CPU,,AMD,Athlon II X3 450,776,48,3805,https://cpu.userbenchmark.com/SpeedTest/91/AMD-Athlontm-II-X3-450-Processor
CPU,,AMD,Phenom 9750,777,48,1727,https://cpu.userbenchmark.com/SpeedTest/2439/AMD-Phenomtm-9750-Quad-Core-Processor
CPU,,AMD,Phenom II X2 550,778,48,2929,https://cpu.userbenchmark.com/SpeedTest/2418/AMD-Phenomtm-II-X2-550-Processor
CPU,,AMD,Phenom II X2 555,779,48,3489,https://cpu.userbenchmark.com/SpeedTest/2917/AMD-Phenomtm-II-X2-555-Processor
CPU,,Intel,Core2 Quad Q6700,780,47.9,4879,https://cpu.userbenchmark.com/SpeedTest/3748/IntelR-CoreTM2-Quad-CPU----Q6700----266GHz
CPU,AM973PAEY44AB,AMD,A12-9730P APU (2016 M.BR),781,47.8,268,https://cpu.userbenchmark.com/SpeedTest/236011/AMD-A12-9730P-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Celeron G530,782,47.8,2910,https://cpu.userbenchmark.com/SpeedTest/229/IntelR-CeleronR-CPU-G530---240GHz
CPU,,AMD,A8-3800 APU,783,47.7,1185,https://cpu.userbenchmark.com/SpeedTest/7059/AMD-A8-3800-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5-7Y54,784,47.7,1121,https://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz
CPU,,Intel,Pentium B980,785,47.6,3135,https://cpu.userbenchmark.com/SpeedTest/6036/IntelR-PentiumR-CPU-B980---240GHz
CPU,,Intel,Xeon E5-2660 v2,786,47.6,22,https://cpu.userbenchmark.com/SpeedTest/13068/IntelR-XeonR-CPU-E5-2660-v2---220GHz
CPU,,AMD,Athlon II X2 265,787,47.6,522,https://cpu.userbenchmark.com/SpeedTest/986/AMD-Athlontm-II-X2-265-Processor
CPU,AM963PAEY44AB,AMD,A10-9630P APU (2016 M.BR),788,47.4,406,https://cpu.userbenchmark.com/SpeedTest/192670/AMD-A10-9630P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,Intel,Core i5-8210Y,789,47.3,240,https://cpu.userbenchmark.com/SpeedTest/651922/IntelR-CoreTM-i5-8210Y-CPU---160GHz
CPU,,AMD,Athlon II X3 440,790,47.3,1746,https://cpu.userbenchmark.com/SpeedTest/5315/AMD-Athlontm-II-X3-440-Processor
CPU,,AMD,Athlon II X3 445,791,47.3,2362,https://cpu.userbenchmark.com/SpeedTest/1775/AMD-Athlontm-II-X3-445-Processor
CPU,,Intel,Core m3-7Y32,792,47.2,33,https://cpu.userbenchmark.com/SpeedTest/513740/IntelR-CoreTM-m3-7Y32-CPU---110GHz
CPU,,Intel,Pentium B970,793,47.2,2457,https://cpu.userbenchmark.com/SpeedTest/559/IntelR-PentiumR-CPU-B970---230GHz
CPU,,Intel,Core m3-7Y30,794,47.1,3145,https://cpu.userbenchmark.com/SpeedTest/196956/IntelR-CoreTM-m3-7Y30-CPU---100GHz
CPU,,Intel,Core i3 530,795,47.1,13137,https://cpu.userbenchmark.com/SpeedTest/132/IntelR-CoreTM-i3-CPU---------530----293GHz
CPU,,AMD,A10-7800 APU (2014 D.Ka),796,47.1,13337,https://cpu.userbenchmark.com/SpeedTest/13491/AMD-A10-7800-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AD9600AGABBOX,AMD,A8-9600 APU (2016 D.BR),797,47,7779,https://cpu.userbenchmark.com/SpeedTest/339630/AMD-A8-9600-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,AMD,Phenom II X2 545,798,47,920,https://cpu.userbenchmark.com/SpeedTest/8398/AMD-Phenomtm-II-X2-545-Processor
CPU,,Intel,Core i3 540,799,47,16997,https://cpu.userbenchmark.com/SpeedTest/2936/IntelR-CoreTM-i3-CPU---------540----307GHz
CPU,,Intel,Core i3-4010U,800,46.8,9459,https://cpu.userbenchmark.com/SpeedTest/4821/IntelR-CoreTM-i3-4010U-CPU---170GHz
CPU,,AMD,Athlon II X3 435,801,46.8,1580,https://cpu.userbenchmark.com/SpeedTest/2024/AMD-Athlontm-II-X3-435-Processor
CPU,,Intel,Core2 Quad Q8300,802,46.8,15334,https://cpu.userbenchmark.com/SpeedTest/1930/IntelR-CoreTM2-Quad-CPU----Q8300----250GHz
CPU,,Intel,Core i3-3227U,803,46.8,5446,https://cpu.userbenchmark.com/SpeedTest/5042/IntelR-CoreTM-i3-3227U-CPU---190GHz
CPU,,AMD,Phenom 9650,804,46.8,2858,https://cpu.userbenchmark.com/SpeedTest/5238/AMD-Phenomtm-9650-Quad-Core-Processor
CPU,,AMD,Ryzen 3 3200U,805,46.7,11868,https://cpu.userbenchmark.com/SpeedTest/771805/AMD-Ryzen-3-3200U-with-Radeon-Vega-Mobile-Gfx
CPU,FM983PAEY44AB,AMD,FX-9830P APU (2016 M.BR),806,46.7,3118,https://cpu.userbenchmark.com/SpeedTest/215072/AMD-FX-9830P-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,,Intel,Xeon X3220,807,46.7,654,https://cpu.userbenchmark.com/SpeedTest/4801/IntelR-XeonR-CPU-----------X3220----240GHz
CPU,YM300UC4T2OFG,AMD,Athlon 300U,808,46.4,890,https://cpu.userbenchmark.com/SpeedTest/852003/AMD-Athlon-300U-with-Radeon-Vega-Mobile-Gfx
CPU,,Intel,Core i5-2467M,809,46.3,3350,https://cpu.userbenchmark.com/SpeedTest/854/IntelR-CoreTM-i5-2467M-CPU---160GHz
CPU,,Intel,Core i3-3217U,810,46.3,22115,https://cpu.userbenchmark.com/SpeedTest/1643/IntelR-CoreTM-i3-3217U-CPU---180GHz
CPU,,AMD,Ryzen 3 2200U,811,46.3,10879,https://cpu.userbenchmark.com/SpeedTest/480281/AMD-Ryzen-3-2200U-with-Radeon-Vega-Mobile-Gfx
CPU,,AMD,Athlon 64 X2 Dual Core 6400+,812,46.2,778,https://cpu.userbenchmark.com/SpeedTest/5653/AMD-Athlontm-64-X2-Dual-Core-Processor-6400-
CPU,,Intel,Core i3-4005U,813,46.2,28538,https://cpu.userbenchmark.com/SpeedTest/7028/IntelR-CoreTM-i3-4005U-CPU---170GHz
CPU,,Intel,Core M-5Y10,814,46,407,https://cpu.userbenchmark.com/SpeedTest/17561/IntelR-Processor-5Y10-CPU---080GHz
CPU,,AMD,Athlon II X2 270,815,46,5300,https://cpu.userbenchmark.com/SpeedTest/1939/AMD-Athlontm-II-X2-270-Processor
CPU,,AMD,Phenom 9550,816,45.9,2500,https://cpu.userbenchmark.com/SpeedTest/2319/AMD-Phenomtm-9550-Quad-Core-Processor
CPU,,Intel,Pentium B960,817,45.9,10080,https://cpu.userbenchmark.com/SpeedTest/1038/IntelR-PentiumR-CPU-B960---220GHz
CPU,,Intel,Celeron 1005M,818,45.8,2562,https://cpu.userbenchmark.com/SpeedTest/5234/IntelR-CeleronR-CPU-1005M---190GHz
CPU,,Intel,Core2 Quad,819,45.7,4769,https://cpu.userbenchmark.com/SpeedTest/374/IntelR-CoreTM2-Quad-CPU-------------240GHz
CPU,,Intel,Core M-5Y10a,820,45.7,7,https://cpu.userbenchmark.com/SpeedTest/26061/IntelR-Processor-5Y10a-CPU---080GHz
CPU,,AMD,A10-5757M APU,821,45.7,1087,https://cpu.userbenchmark.com/SpeedTest/7160/AMD-A10-5757M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5-4300Y,822,45.7,675,https://cpu.userbenchmark.com/SpeedTest/8659/IntelR-CoreTM-i5-4300Y-CPU---160GHz
CPU,BX80562Q6600,Intel,Core2 Quad Q6600,823,45.6,50452,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980
CPU,,AMD,A4-6320 APU,824,45.6,454,https://cpu.userbenchmark.com/SpeedTest/12932/AMD-A4-6320-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A10-4600M APU,825,45.6,4926,https://cpu.userbenchmark.com/SpeedTest/1051/AMD-A10-4600M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Quad Q8200,826,45.5,15648,https://cpu.userbenchmark.com/SpeedTest/3754/IntelR-CoreTM2-Quad--CPU---Q8200----233GHz
CPU,,AMD,A10-5750M APU,827,45.5,7213,https://cpu.userbenchmark.com/SpeedTest/3779/AMD-A10-5750M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo E8600,828,45.5,4416,https://cpu.userbenchmark.com/SpeedTest/124/IntelR-CoreTM2-Duo-CPU-----E8600----333GHz
CPU,,Intel,Core M-5Y70,829,45.5,601,https://cpu.userbenchmark.com/SpeedTest/16573/IntelR-Processor-5Y70-CPU---110GHz
CPU,,AMD,Athlon II X2 260,830,45.4,4135,https://cpu.userbenchmark.com/SpeedTest/4651/AMD-Athlontm-II-X2-260-Processor
CPU,,Intel,Pentium 2127U,831,45.4,1099,https://cpu.userbenchmark.com/SpeedTest/3354/IntelR-PentiumR-CPU-2127U---190GHz
CPU,,Intel,Core i5-8200Y,832,45.2,110,https://cpu.userbenchmark.com/SpeedTest/623840/IntelR-CoreTM-i5-8200Y-CPU---130GHz
CPU,,Intel,Core i7-7Y75,833,45.2,1929,https://cpu.userbenchmark.com/SpeedTest/211988/IntelR-CoreTM-i7-7Y75-CPU---130GHz
CPU,,AMD,A6-3620 APU,834,45.2,2152,https://cpu.userbenchmark.com/SpeedTest/8057/AMD-A6-3620-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon II X2 255,835,45.2,3063,https://cpu.userbenchmark.com/SpeedTest/6225/AMD-Athlontm-II-X2-255-Processor
CPU,,AMD,Athlon II X2 B24,836,45.2,1567,https://cpu.userbenchmark.com/SpeedTest/6359/AMD-Athlontm-II-X2-B24-Processor
CPU,,Intel,Core i5-4210Y,837,45.2,486,https://cpu.userbenchmark.com/SpeedTest/6358/IntelR-CoreTM-i5-4210Y-CPU---150GHz
CPU,,Intel,Core M-5Y71,838,45.1,2104,https://cpu.userbenchmark.com/SpeedTest/24191/IntelR-CoreTM-M-5Y71-CPU---120GHz
CPU,,Intel,Pentium B950,839,45,5480,https://cpu.userbenchmark.com/SpeedTest/1968/IntelR-PentiumR-CPU-B950---210GHz
CPU,,AMD,Athlon II X3 425,840,45,1132,https://cpu.userbenchmark.com/SpeedTest/2178/AMD-Athlontm-II-X3-425-Processor
CPU,,Intel,Pentium 3805U,841,45,716,https://cpu.userbenchmark.com/SpeedTest/34360/IntelR-PentiumR-3805U---190GHz
CPU,,Intel,Pentium B940,842,44.9,2950,https://cpu.userbenchmark.com/SpeedTest/2724/IntelR-PentiumR-CPU-B940---200GHz
CPU,,Intel,Core i5-3339Y,843,44.9,203,https://cpu.userbenchmark.com/SpeedTest/3454/IntelR-CoreTM-i5-3339Y-CPU---150GHz
CPU,,Intel,Core m5-6Y54,844,44.7,1267,https://cpu.userbenchmark.com/SpeedTest/40602/IntelR-CoreTM-m5-6Y54-CPU---110GHz
CPU,,Intel,Core m3-6Y30,845,44.6,4328,https://cpu.userbenchmark.com/SpeedTest/38171/IntelR-CoreTM-m3-6Y30-CPU---090GHz
CPU,,AMD,A6-6400K APU,846,44.6,9287,https://cpu.userbenchmark.com/SpeedTest/3048/AMD-A6-6400K-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core m5-6Y57,847,44.6,1164,https://cpu.userbenchmark.com/SpeedTest/42768/IntelR-CoreTM-m5-6Y57-CPU---110GHz
CPU,,Intel,Celeron 1037U,848,44.6,1760,https://cpu.userbenchmark.com/SpeedTest/3597/IntelR-CeleronR-CPU-1037U---180GHz
CPU,,AMD,A8-5550M APU,849,44.6,2510,https://cpu.userbenchmark.com/SpeedTest/5035/AMD-A8-5550M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i5-2537M,850,44.5,389,https://cpu.userbenchmark.com/SpeedTest/3186/IntelR-CoreTM-i5-2537M-CPU---140GHz
CPU,,Intel,Core M-5Y10c,851,44.5,2391,https://cpu.userbenchmark.com/SpeedTest/23759/IntelR-CoreTM-M-5Y10c-CPU---080GHz
CPU,,Intel,Xeon E5405,852,44.4,573,https://cpu.userbenchmark.com/SpeedTest/25434/IntelR-XeonR-CPU-----------E5405----200GHz
